brand,name,price,year,damage,last_seen
opel,Opel Frontera B schlachtfest,0,2000,,2016-04-07 02:17:30
opel,Opel Astra 1.6 Caravan TÜV/AU NEU.KLIMA,1650,1998,,2016-03-12 07:45:42
opel,Opel Corsa,3600,2007,,2016-03-21 05:47:36
opel,Opel Zafira A TÜV Neu 2018 Van 7 Sitzer AHK Bus Benzin Schalter,3500,1999,,2016-04-06 02:15:28
opel,Opel agila 1.2,690,2002,,2016-03-16 06:47:03
opel,Opel Astra 1.6 Caravan Elegance,2200,2001,,2016-04-06 08:15:30
opel,Opel Corsa B 1.0 12V Bj99,190,1999,,2016-04-05 11:29:37
opel,Tausche oder verkaufe Opel vectra b cc Tuev neu 112401 km,1790,1997,,2016-03-11 13:17:44
opel,Opel Insignia Diesel 160 PS Automatik Sportstourer  Vollausstatt,13900,2013,,2016-04-07 11:45:21
opel,Opel Astra Kombi,950,2000,,2016-03-17 09:46:19
opel,Opel Zafira 1.6,1800,1999,,2016-04-06 06:15:49
opel,Tuev bis 2018,1200,1996,,2016-03-21 17:53:27
opel,Opel Astra J Innovation *unfallfrei*,10900,2011,,2016-04-06 02:17:22
opel,Opel Omega 2 2 16v,750,2000,,2016-04-05 12:46:06
opel,Opel Astra 2.0 16V Turbo Coupe Edition 90 Jahre B...,6500,2003,,2016-04-06 17:15:54
opel,Opel Astra G   1.2   1 Hand von Oma gefahren  Keine Vorbesitzer ,1500,2017,,2016-03-06 03:17:11
opel,Opel Omerga B mit seltenen RECARO  Sitzen,300,1997,,2016-04-06 08:45:34
opel,Opel Astra 1.4,7000,2009,,2016-04-06 05:45:11
opel,Opel Corsa 1.4 Tuev 10/16!! Zahnriemen neu!!!,699,1997,,2016-03-30 13:19:00
opel,Opel Omega,950,2000,,2016-03-14 07:45:19
opel,Opel astra g cc,500,1999,ja,2016-04-06 05:16:04
opel,Opel Astra G  1 2 l,250,1998,ja,2016-03-27 09:17:53
opel,Zu Verkaufen Astra F,600,1991,,2016-04-04 07:40:06
opel,Opel Zafira 7 Sitzer 1 6 Lpg,2600,2008,,2016-03-20 05:16:25
opel,Opel Zafira 1.8 16V Edition 2000 an Bastler,1399,2001,,2016-04-06 17:45:44
opel,Opel Astra 2.2 Diesel ....125 PS,1500,2003,,2016-03-19 12:45:42
opel,Opel Meriva sehr gute Zustand,6999,2011,,2016-04-03 10:18:23
opel,Opel Ascona B 2 0S,3000,1980,,2016-03-14 14:37:02
opel,Opel astra f 1.6 automatic mit neuen TÜV,799,2018,ja,2016-04-06 12:45:27
opel,Corsa C 1.8 LTR,1350,2002,,2016-03-20 09:16:45
opel,Opel Astra Cabrio 92 kW,1350,2002,,2016-04-06 06:15:58
opel,Opel Zafira 1.9 CDTI Cosmo,5500,2007,,2016-04-06 10:45:10
opel,Opel Corsa 1.2 16V ecoFLEX Navi,8950,2011,,2016-04-05 22:45:00
opel,Opel Tigra Twin Top 1.8,5999,2008,,2016-03-19 09:46:09
opel,Opel GT Orange,4580,1971,,2016-03-10 07:44:09
opel,Opel Astra Caravan 2.2 Diesel / TÜV Neu,2200,2004,,2016-04-07 11:45:27
opel,Opel Vivaro Pritsche,10500,2010,,2016-04-06 03:46:27
opel,Opel Zafira 1.9 CDTI Automatik Edition,8500,2008,,2016-03-29 04:18:22
opel,Opel omega B caravan,700,2000,ja,2016-04-07 10:16:25
opel,Opel Astra 1.6 Caravan Edition 100,1800,1999,,2016-04-06 04:44:38
opel,Opel Zafira 1.8,1600,2001,,2016-04-06 20:15:50
opel,Verkaufe Opel Astra G CC  TÜV 11.2017  mit Motorschaden,1000,2002,ja,2016-03-21 16:36:44
opel,Opel Corsa B 1.2 TÜV 10/17,600,1995,,2016-03-12 14:46:42
opel,Opel Corsa,10500,2014,,2016-04-05 12:46:27
opel,Opel Astra Cabrio 1.6i Bertone Edition  LEDER,1250,1999,,2016-03-31 17:47:05
opel,Opel Insignia OPC 360PS 4X4,16950,2010,,2016-03-21 02:18:36
opel,INSIGNIA OPC  2.0CDI,5000,2010,,2016-03-11 16:41:55
opel,Opel Astra 1 6i Karibikblau Metallic,0,2016,,2016-04-07 02:17:50
opel,Opel Corsa B mit noch fast zwei TÜV,1000,1994,,2016-04-06 07:15:27
opel,Opel Corsa 12V Eco,620,1999,,2016-03-20 17:19:22
opel,Opel Corsa TD Edition 100,650,1999,,2016-03-25 21:45:36
opel,Opel Zafira 1 8 125ps 7 sitzer,1300,2017,,2016-03-26 12:18:04
opel,Opel Omega B Caravan 2.0 16V CD  Bj. 11/1995 Facelift  TÜV 09/16,295,1995,,2016-04-05 13:44:47
opel,Opel Astra 2.2 16V Coupé  scheckheftgepflegt,2300,2001,,2016-04-06 09:45:46
opel,Opel Corsa 1.3 CDTI,1650,2004,ja,2016-03-23 00:16:10
opel,Opel Astra 1.6 Comfort 5 tuerig Tuev 05/2017 Alufelgen,1000,1999,,2016-04-06 16:46:27
opel,Opel Zafira Family Plus,14850,2014,,2016-04-07 07:44:47
opel,Auto guenstig  angemeldet,300,1998,,2016-03-27 12:15:58
opel,wunder schoener opc,7250,2008,,2016-04-07 09:16:27
opel,Opel Zafira 2 Jahre Tuev + AHK,1600,2000,,2016-04-06 16:45:04
opel,Opel Zafira 2.0 DTI gruene Plakette 7 Sitzer,2999,2001,,2016-04-07 13:49:59
opel,Opel Zafira 1.6 CNG Cosmo,3950,2008,ja,2016-04-04 15:48:15
opel,Opel Omega Caravan 2.2 16 V Anhaengerkupplung TÜV 2018,1550,1999,,2016-04-03 15:39:11
opel,Opel zafira 1 8 l automatik bj 2001,2100,2001,,2016-03-23 18:44:43
opel,Opel Astra GTC 1.6  116PS  nur 38000km topgepflegt,6888,2009,,2016-03-22 18:45:07
opel,Opel Corsa B.    Tuev bis 01/17  Swing  joy.             250 VB,250,1995,,2016-04-04 20:41:54
opel,Opel Astra 1.4 J ecoFLEX EURO 5 Neues Modell,5500,2010,,2016-03-22 02:17:00
opel,Opel Corsa D 1.4 16V Edition !! Schwarz,3950,2008,ja,2016-04-06 21:46:18
opel,Opel Astra G Cabrio TÜV 03/18  Tausch gegen Motorrad oder Auto,3500,2001,,2016-03-16 16:48:11
opel,Opel Movano Kasten,6800,2008,,2016-04-07 01:17:16
opel,automatic astra 1 6 kombi tuev neu,1850,1998,,2016-03-18 03:15:42
opel,Opel Corsa 1.3 CDTI DPF,4999,2009,,2016-04-02 09:17:29
opel,Opel Vectra 1.8 Caravan,1000,1999,,2016-04-07 13:17:18
opel,Opel Opel Astra OPC Saisonfahrzeug top gepflegt,12999,2007,,2016-04-05 19:45:38
opel,Opel Astra zu verkaufen,90,1994,,2016-03-17 12:47:42
opel,Opel Astra 1.6 Selection G CC,3200,2002,,2016-04-07 02:45:32
opel,Opel Astra G / Tuev Neu / Zahnriemen Neu,1900,2018,,2016-03-25 07:48:14
opel,Opel Corsa 12V Edition 2000,1300,2000,,2016-04-05 12:40:07
opel,Opel Meriva 1.6 16V Easytronic  Essentia ,2600,2003,,2016-04-05 17:45:29
opel,OPEL OMEGA DESIGN EDITION mit TÜV  tausch gegen Benziner moeglich,1400,2001,,2016-04-02 12:46:16
opel,Opel Astra H GTC Magmarot,4500,2005,,2016-03-17 20:15:20
opel,Opel Astra 1.8 Cosmo,4350,2006,,2016-03-14 13:17:55
opel,Astra g 1 8 16V 85kw an Bastler,200,1997,ja,2016-04-05 08:16:20
opel,Opel Zafira 1.8 16V mit Tuev 07/16 Bastlerfahrzeug oder fuer Export,900,1999,ja,2016-03-11 13:15:52
opel,Corsa C bj 2005 1 0,1600,2005,,2016-03-25 22:45:05
opel,Opel Mokka 1.6 ecoFLEX Start/Stop Edition,15500,2013,,2016-04-06 19:45:17
opel,Opel Astra GTC Diesel,5000,2007,,2016-04-06 18:48:06
opel,Opel Astra G Caravan,1100,2003,,2016-04-03 11:39:06
opel,Opel Astra 1.6 Caravan Klima 2 Hand TÜV NEU,1500,1999,,2016-03-30 15:17:42
opel,OPEL Astra Njoy 1.6  Das Auto  faehrt super ohne Probleme,3299,2003,,2016-03-12 14:45:35
opel,Corsa B 1 2 45 PS,750,2018,,2016-03-26 16:49:16
opel,Opel Astra zu verkaufen,800,1995,,2016-04-06 23:45:06
opel,Opel Zafira 1.9 CDTI Vieles neu Top Ausstattung,4000,2007,,2016-03-12 08:17:23
opel,Opel corsa B,250,2005,,2016-04-06 12:46:59
opel,Opel Corsa 1.2 16V TÜV Neu Klima,1450,1999,,2016-03-12 17:12:02
opel,Verkaufe meinen Opel Corsa C Tuev und ASU Neu,2300,2003,,2016-04-06 23:25:19
opel,Opel Corsa 1.2 16V Innovation Klima Kurvenlicht Top,4550,2008,,2016-03-26 08:15:19
opel,Opel Insignia 1.6 Sports Tourer Selection,9390,2009,,2016-04-06 07:45:14
opel,Opel Signum 3.2 V6 Sport,3799,2003,,2016-04-06 05:17:11
opel,Opel Vectra 1.6 CD,1499,1997,,2016-04-06 04:46:41
opel,Opel Corsa D bj 2008 schwarz 4/5 Tuerer 1.4 Benzin,6650,2017,,2016-04-06 21:46:04
opel,Opel Astra 1.6 Edition 100,1300,1999,,2016-04-05 13:46:56
opel,Opel Omega mit TÜV TOP,950,2016,,2016-03-27 23:45:20
opel,Opel Corsa 1.2 16V Servo Klima Tuev Neu  5 Tuerig,3550,2008,,2016-03-23 14:18:49
opel,Opel Insignia 2.0 CDTI Sports Tourer Edition,9999,2010,,2016-04-05 15:46:21
opel,Hier biete ich einen seltenen  Opel Vectra Orginal Irmscher,3100,2001,,2016-03-27 09:17:08
opel,Opel Combo C Van 1 3 CDTI,1600,2008,,2016-03-12 03:15:55
opel,Opel Signum,2900,2003,,2016-03-17 12:52:23
opel,Opel Vectra 1.9 CDTI Caravan Sport,6500,2005,,2016-04-06 07:17:05
opel,Opel Corsa 1.4 16V,5500,2008,,2016-04-06 15:46:35
opel,Vollaustattung ausser Automatik sonst alless Kfz mit polnische nr.,3330,2003,,2016-04-07 04:45:49
opel,Opel Corsa 1.0 12V Catch me now,4600,2007,,2016-04-07 12:16:50
opel,Opel Astra Kombi Tuev Januar 2017,1350,1999,,2016-03-22 13:49:55
opel,Opel Omega 2.0 Benzin,500,1995,,2016-04-06 20:15:34
opel,Opel Vectra 1.6 Caravan Tuev Neu Servo ABS Schiebedach,1650,2000,,2016-04-06 19:06:25
opel,Opel Astra 1.6 Twinport,3200,2005,,2016-03-14 13:44:33
opel,Opel Astra Kombi,2250,1999,,2016-04-05 12:24:38
opel,Opel Corsa 1.2 16V,1900,2003,ja,2016-04-06 05:16:10
opel,Opel Olympia Cabrio 1936 Top Zustand,21900,1936,,2016-04-05 22:44:48
opel,Opel Corsa  C 1.0  TOP,1499,2003,,2016-04-01 04:16:27
opel,Opel Corsa Edition 2000,400,2000,,2016-03-15 09:48:46
opel,Opel Corsa 1.0 12V Selection,1950,2001,,2016-03-29 19:38:36
opel,Opel Frontera,0,2004,ja,2016-03-13 18:42:03
opel,Opel Insignia 2.8 V6 Turbo Sports Tourer 4x4 OPC,17900,2009,,2016-04-06 17:46:45
opel,Opel  Corsa  Model  2000  /1.0 liter  Motor  mit schstojakete,650,1999,,2016-04-06 15:45:39
opel,OPEL Corsa 1.2 16V "Edition 2002" Black & Silver   TÜV/AU neu!,1799,2002,,2016-03-30 02:46:47
opel,Opel Corsa b 1.2 Tuev neu  auf wunsch,190,1995,,2016-04-06 11:16:10
opel,Opel Zafira,1350,2017,,2016-04-04 19:15:32
opel,Tigra mit heckschaden,500,2017,ja,2016-04-05 13:17:38
opel,drei opels,0,1994,ja,2016-04-06 20:19:54
opel,Opel Zafira 1.6 CNG Turbo Selection 110 Jahre,6000,2009,,2016-03-28 00:45:27
opel,Opel Corsa B 1 4 L 90Ps,250,1995,ja,2016-04-06 12:16:17
opel,Opel Meriva B Innovation 1.4 Ecoflex Garantie sehr gepflegt,10379,2010,,2016-03-19 11:46:51
opel,Opel Astra 2.0 DTI Caravan Selection Comfort,750,2001,,2016-03-12 14:17:56
opel,Opel Opel ASTRA GTC 1.6 Turbo Irmscher Sports Edition,6000,2007,,2016-04-07 02:47:01
opel,Opel Astra,1000,1998,,2016-03-30 02:15:31
opel,Opel Signum 2.2 DTI,2500,2003,,2016-04-05 15:47:37
opel,Opel Zafira Schnaeppchen,850,2000,,2016-03-27 12:17:51
opel,Opel Corsa 1.2 16V Scheckheftgepflegt,2700,2006,,2016-04-06 01:48:36
opel,Opel Zafira 2.2 DTI,2750,2002,,2016-03-26 02:47:26
opel,OPEL ASTRA AUTOMATIK 1.6 benzin.AHK Zahnriemen neu!8 fach bereit!,1800,2016,,2016-04-06 19:47:42
opel,Opel Astra J 1.4 Turbo,10350,2011,,2016-04-06 09:16:12
opel,Angemeldet... *** 125tkm runter ***,350,1999,,2016-04-07 03:46:36
opel,Opel Astra 1.2,1300,1999,,2016-03-12 22:39:57
opel,Opel zafira b 1.8    7 sitzer  mit ahk!,4900,2016,,2016-03-29 11:46:23
opel,Opel Zafira B Ecoflex 7 Sitzer,6499,2009,,2016-03-31 21:46:12
opel,Opel Vectra 2.2 DTI Caravan,2500,2004,,2016-04-06 05:44:50
opel,OPEL CALIBRA 2 0 I,1150,1994,,2016-04-05 21:47:38
opel,Teile auf Anfrage Opel Omega B 2.2 DTI Schlachtobjekt Einzelteile,0,2000,ja,2016-03-25 14:17:56
opel,Sportlicher opel astra 1.8 gtc,4300,2017,,2016-03-19 16:16:23
opel,Opel Corsa 1.0 12V,2300,2005,,2016-04-06 07:46:22
opel,Opel astra 2.0 l 16 v,620,2000,,2016-03-21 00:17:42
opel,Opel Corsa 1.2 16V,3999,2007,ja,2016-03-28 05:18:09
opel,Anfaengerauto! Opel Corsa 1.0 Tuev   wenig Kilometer,475,1999,,2016-04-07 05:46:00
opel,Opel Corsa B,100,1996,ja,2016-03-16 12:45:53
opel,Opel Zafira 2.0 Diesel,690,2000,,2016-03-28 09:16:16
opel,Opel Meriva 1.7 CDTI DPF Cosmo,3950,2007,,2016-03-06 13:08:56
opel,Opel Astra F 1.6i zu verkaufen,650,2017,,2016-04-07 03:46:35
opel,Opel Borsa B,500,1995,,2016-04-07 07:15:58
opel,Opel Corsa 1.0 von 2006 110.000 km gelaufen Schwarz Metallic,2499,2006,,2016-04-06 12:46:21
opel,Opel Zafira 1 9 CDTI  7sitzer,4590,2017,,2016-03-20 13:31:48
opel,Opel Astra F,1290,1997,,2016-04-07 02:15:46
opel,Opel Corsa,800,2000,,2016-03-19 18:15:28
opel,Opel Astra 16V Sport,600,1997,,2016-03-31 13:38:39
opel,Opel Corsa,1350,1996,,2016-04-05 21:16:23
opel,Opel astra resavirt bis 18:30uhr,99,2000,ja,2016-03-28 18:45:55
opel,Opel Meriva 1.6/Cosmo/LPG/Alus,2600,2005,,2016-04-02 14:46:33
opel,Opel astra Caravan schwarz  1.9,2550,2017,,2016-03-31 05:17:34
opel,Opel Omega Caravan 2.2 DTI Executive,990,2003,,2016-04-05 14:17:38
opel,Opel Corsa,550,1996,,2016-03-22 13:43:44
opel,Verkaufe meinen Opel Vectra B mit TÜV,550,1997,,2016-03-28 13:17:20
opel,Opel Corsa 1996,0,1996,,2016-03-24 20:45:18
opel,OPEL ZAFIRA,2300,2005,,2016-03-31 07:15:51
opel,Opel Corsa mit Unfall,470,2000,,2016-04-06 19:45:31
opel,Opel Omega 2.2 DTI,1200,2001,,2016-03-31 22:46:08
opel,Tigra  Twintop in schwarz ,7500,2008,,2016-03-12 17:31:11
opel,Opel Corsa 16V nur30tkm Kamera,2250,1999,,2016-03-23 16:43:50
opel,Wow opel signum 3.0 CDTI v6 top full navi klima,2599,2018,,2016-04-03 02:36:43
opel,Opel Corsa 1.0 12V Cosmo,2250,2003,,2016-04-06 18:18:19
opel,Unfall Corsa B,200,1996,ja,2016-04-06 11:15:20
opel,Opel Astra 1.8 Edition,4499,2005,,2016-04-06 16:17:58
opel,Tauschen mit Kombi oder verkaufen,1500,2018,,2016-04-06 12:16:19
opel,Opel Corsa B,250,1998,,2016-04-05 12:11:39
opel,Opel Zafira,800,2000,ja,2016-03-15 07:17:33
opel,Opel Corsa C Cosmo 80PS,2900,2005,,2016-04-06 04:17:46
opel,Opel corsa 1.2 Automatik  klima 5 Tuerig Euro4,1499,2003,,2016-03-11 05:44:28
opel,Opel Zafira 1.8 16V Edition 2000,1990,2000,,2016-04-06 10:16:20
opel,Opel Astra 1.7 CDTI Caravan DPF Catch me now,3999,2007,,2016-04-01 15:16:03
opel,Opel astra,250,2000,ja,2016-03-20 17:48:01
opel,Opel Vectra GTS 1.9 CDTI,5600,2005,,2016-04-07 01:46:40
opel,Opel Corsa 12V Edition 2000,999,2000,,2016-04-06 06:17:50
opel,Opel Corsa C,1750,2003,,2016-04-05 23:17:04
opel,Opel Corsa 16V,500,1999,ja,2016-03-30 17:54:26
opel,Opel Tigra 1.6i 16V,750,1995,,2016-04-07 07:17:15
opel,Opel Astra G super Auto,1200,1999,,2016-04-03 11:50:53
opel,Opel Corsa B Unfallfahrzeug,150,1996,ja,2016-03-25 13:16:48
opel,Opel Astra F CC ca.1 6ltr   elt .Schiebedach   abnehmb. AHK   ABS,680,2016,,2016-03-23 18:16:03
opel,Opel Vivaro Kleinbus 9 Sitzer mit 2 Schiebetueren + Dachtraeger,7999,2007,,2016-03-30 21:16:40
opel,Insignia 2.0 DIESEL FULL OPTION,6000,2010,,2016-03-30 10:18:16
opel,Opel Signum 2.2 DTI,2600,2004,,2016-03-22 01:46:44
opel,Opel Corsa B 1.0 12V Servo/Tuev 08.2017,850,1998,,2016-03-17 23:17:47
opel,opel corsa 1 4 60ps mit servo euro 2 Grune plakete,800,1996,,2016-04-06 07:17:06
opel,Zafira2 0 16v7 sitzen  Klima e Fenster  stand Heizung Alu getoente,1450,2000,,2016-04-05 20:46:41
opel,Opel Astra 1.9 CDTI Caravan DPF Edition,3700,2007,,2016-04-07 08:15:57
opel,Opel Corsa C  75Ps,1590,2002,,2016-04-05 20:18:20
opel,Opel Vectra B automatic,2150,1998,,2016-04-06 05:44:49
opel,Opel Corsa Limited Edition,5799,2009,,2016-04-06 20:46:23
opel,Opel Sintra 2.2 16V GLS,3200,1998,,2016-04-07 09:16:59
opel,Opel Corsa City,600,1996,,2016-03-31 22:46:41
opel,Opel Astra F Kombi,200,1997,,2016-03-27 15:46:04
opel,Opel Astra 1.6 Caravan Sportive,1111,1998,,2016-04-06 06:16:12
opel,Opa verkauft sein Liebling,250,1995,,2016-03-12 18:15:11
opel,Opel Ascona c Touring,2200,1988,,2016-04-05 11:18:29
opel,Opel Corsa c 2002,500,2002,ja,2016-03-11 11:16:05
opel,Astra Kombi,250,1995,,2016-03-23 17:41:04
opel,Opel Astra H Caravan 1.4i 8fach Bereift Tuev neu,3900,2005,,2016-04-06 19:06:35
opel,Opel Astra Caravan TD,750,1996,,2016-03-09 05:44:42
opel,Opel Meriva 1.6 16V Cosmo,1700,2003,,2016-03-28 18:57:01
opel,Opel corsa,0,1954,,2016-04-03 19:38:21
opel,Opel Astra g Caravan,1350,2018,,2016-03-29 21:18:50
opel,Opel Omega 2.0,300,1995,,2016-04-06 07:17:18
opel,Opel corsa B automatik 1.2 4 Zylinder,900,2000,,2016-04-07 10:44:22
opel,Opel Kadett,4900,1983,,2016-04-03 00:20:52
opel,Omega 2.0 CD Benziner,300,1998,ja,2016-04-07 05:45:18
opel,Opel Corsa D 1.4 16V Edition !! HU/AU bis 03/2018 !!,6000,2009,,2016-04-06 20:16:00
opel,Opel Meriva 1.6 Top Zustand Scheckheft,3850,2006,,2016-03-21 00:39:50
opel,Opel Signum 1.9 CDTI,2990,2004,ja,2016-04-05 20:19:19
opel,Opel meriva 1.6 mit Frontschaden,1500,2005,ja,2016-03-19 17:46:54
opel,Opel Antara 2.0 CDTI Automatik 4x4 Cosmo,9150,2008,,2016-04-07 14:57:18
opel,Opel Astra 2.2 DTI Caravan Sport  TÜV  Hu  neu!!!,3000,2003,,2016-04-07 08:46:18
opel,Opel astra,1850,1999,,2016-04-06 01:15:42
opel,Opel Corsa Grand Slam,850,1995,,2016-04-07 03:36:23
opel,Opel Vectra 2.2 DTI Elegance    TUV  02.2017,1750,2003,,2016-03-05 17:17:40
opel,Opel Corsa B ECO 1 0 Liter mit Klimaanlage / ABS / Alufelgen Top.,790,1999,,2016-03-21 03:45:02
opel,Omega B 2000 edition,750,1999,,2016-03-25 09:45:52
opel,Verkaufe oder tausche 7   Sitzer gg. 9 Sitzer / Transporter,0,2001,,2016-03-24 03:18:03
opel,Gepflegter Opel Vectra mit Klimaanlage  Sommer und Wintereifen.,450,1997,,2016-03-30 20:46:03
opel,Opel Zafira 1.8 Innovation,9900,2009,,2016-04-06 18:18:40
opel,Super auto,750,2016,ja,2016-03-23 01:15:50
opel,Opel Vectra,4999,2003,,2016-03-25 00:06:23
opel,Opel Corsa 1.2 16V  ecoFLEX  Color Edition,8200,2012,,2016-04-06 08:15:51
opel,Opel Vectra B,350,1998,,2016-04-05 14:18:00
opel,Opel Vectra 2 0DI Diesel OPC TÜV 5/2016,550,1999,,2016-03-11 03:15:20
opel,Opel Corsa B 1 4,100,2016,ja,2016-03-30 00:46:25
opel,Opel Insignia 2.0 CDTI,15200,2011,,2016-04-07 07:46:44
opel,Opel Astra Caravan 1.6 Tuev+Insp.NEU schwarz 8 fach TOP,5899,2007,,2016-04-05 18:45:37
opel,Opel Vectra 1.6 Caravan 16V,950,1998,,2016-03-22 15:18:11
opel,Opel Vectra 2.2 DTI Elegance,2200,2002,,2016-03-12 22:45:36
opel,Opel Antara 2.0 CDTI 4x4 Cosmo,7800,2007,,2016-03-27 06:18:12
opel,Corsa b Gsi,1450,2016,,2016-04-06 04:15:57
opel,Opel Astra G 1.8 Ventilschaden,699,2005,,2016-04-04 17:38:42
opel,Opel Astra 1.7 CDTI Caravan DPF  119g  NAVI SHZ PDC,5199,2009,,2016-03-19 16:48:17
opel,Opel Astra 1 4 Selection 3 5Jahre 5 tuerig 87PS + 4 Sommerreifen,8300,2012,,2016-03-25 16:46:31
opel,Opel Astra 1.6 Easytronic,3750,2005,,2016-03-12 20:46:22
opel,Opel Vectra 2.2 Maxi Voll Leder Navi Xenon PDC S.Dach,3850,2002,,2016-04-05 13:17:55
opel,Opel Corsa 1.6,650,1997,,2016-03-14 09:17:28
opel,Opel Corsa,600,1997,,2016-03-23 03:49:56
opel,Opel Corsa C in grau 136.000km,1000,2001,ja,2016-04-03 05:46:23
opel,Vectra   Caravan   Kombi,1250,2000,,2016-03-28 20:48:48
opel,Meriva mit wenig Kilometer,3999,2003,,2016-03-30 10:45:03
opel,Opel Astra 1.6,4500,2008,,2016-03-18 03:40:50
opel,Opel Vivaro 2.0 CDTI 9Sitze Klima AHK L1H1,6450,2007,,2016-04-06 00:46:14
opel,Opel Vectra 1.6,2000,1999,,2016-04-07 11:16:32
opel,Opel Vivaro 2.0 cdti,3850,2016,ja,2016-03-11 21:50:34
opel,Astra G 1.4 16V,1500,2000,,2016-03-15 20:40:10
opel,Opel Corsa,100,1999,,2016-03-28 06:46:34
opel,Opel Calibra Last Edition,1999,1997,,2016-04-05 12:45:49
opel,Opel Astra H,3100,2007,,2016-03-17 10:45:46
opel,Opel Astra 1.6 Elegance Euro4,1099,2004,,2016-04-06 08:46:36
opel,Opel Zafira  A zu verkaufen,2500,2003,,2016-04-05 17:45:29
opel,Opel Frontera A 2.2i 16V,1500,1996,,2016-03-23 06:47:39
opel,Opel Vectra B,300,2016,,2016-03-31 05:17:44
opel,Opel Vectra,750,1992,,2016-04-07 04:15:19
opel,Opel Astra 1.4 Turbo ecoFLEX Start/Stop ENERGY,17499,2013,,2016-04-07 11:17:46
opel,Opel E Kadett,1000,1986,,2016-04-06 07:15:20
opel,Vauxhall GTC 2.0 Turbo 200PS,11400,2006,,2016-03-23 11:44:40
opel,Opel Astra,3450,2004,,2016-04-05 13:18:54
opel,Opel frontera tuev 112017,1899,1994,,2016-04-04 06:20:49
opel,Opel Astra Cabrio 1.6 16V Linea Rossa,4399,2003,,2016-04-02 13:16:16
opel,Corsa b 1.0,200,2016,,2016-04-02 14:47:56
opel,Opel Frontera 2 2 16V LPG,0,1997,ja,2016-04-06 14:16:19
opel,Opel Corsa 1.4 16V Satellite,7900,2012,,2016-04-05 13:47:13
opel,Opel Corsa 1.2 16V ecoFLEX Easytronic Active,7990,2014,,2016-04-05 13:46:28
opel,Verkaufe meinen Opel Astra 1 8 L 16V,1800,1999,,2016-04-07 08:17:46
opel,Opel Astra 1.4 Turbo 150 Jahre Opel,11300,2012,,2016-04-07 11:46:06
opel,Opel Corsa 12V Edition 2000,600,2000,,2016-03-12 08:52:55
opel,Opel Insigna Unfall,5900,2010,ja,2016-03-16 03:46:30
opel,Opel Astra 1.6   Wenig Kilometer   Scheckheft  Klima,1999,2002,,2016-03-22 19:49:04
opel,Opel Astra J 1.4 ecoFlex,8900,2010,,2016-04-02 17:50:31
opel,Opel Corsa 12V Advantage,800,1998,,2016-04-06 03:15:39
opel,vectra b 1 6er kombi mit tuev 04/2017,999,1997,,2016-04-03 08:46:45
opel,Opel Vivaro 2.5 CDTI L1H1,7200,2010,,2016-04-07 09:46:27
opel,Opel Corsa 1.0 12V Eco,1929,2003,ja,2016-04-07 10:16:02
opel,Opel Tigra Twin Top 1.8 Endless Summer,4200,2008,ja,2016-04-06 05:17:42
opel,Viele Neuteile,699,2017,,2016-03-28 13:41:10
opel,Opel Astra G Cabriolet  EDITION 2  2.2,6385,2005,,2016-04-06 07:45:09
opel,Opel Zafira 1.6 Njoy,3250,2004,,2016-03-22 06:17:17
opel,Opel Vectra 1.6 Automatik Gruene Plakette 4  Frisch TÜV 03/2018,950,1997,,2016-04-05 10:48:46
opel,Opel Astra GL,500,1993,,2016-03-13 02:17:25
opel,Omega b 2 2,2100,2000,,2016-04-07 04:17:09
opel,Opel Combo Tour 1.4 i  "Business 111" mit Garantie,7900,2010,,2016-04-05 23:46:10
opel,Opel Astra 1.6  16v Neue TÜV 2.2018 Top Zustand,2000,1999,,2016-04-01 12:45:56
opel,Opel Corsa B 1.0 12V,160,1998,,2016-04-05 13:16:09
opel,Meriva Lpg 1 6 16v,0,2004,ja,2016-03-19 13:16:57
opel,Opel Astra H,3100,2007,,2016-03-11 16:46:52
opel,Opel Astra 2.2 16V Coupe  Autogas LPG   Xenon  SZHG..,2499,2002,,2016-03-07 15:15:51
opel,Opel Corsa B,950,1998,,2016-04-07 07:46:44
opel,Opel Omega,400,1998,,2016-04-06 07:16:34
opel,Opel Vectra 1.6 16 v,500,1999,,2016-03-23 15:47:19
opel,Opel Corsa 12V Edition 2000,599,2000,,2016-04-06 12:18:03
opel,Opel Omega 2.5 an Bastler oder Export,450,2000,,2016-03-15 14:46:49
opel,Opel Astra G CC,500,2016,,2016-04-02 00:18:41
opel,Opel Signum 1.9 CDTI Automatik Cosmo,7500,2006,,2016-04-05 15:16:49
opel,Opel Astra F Cabrio zum Ausschlachten zu verschenken !!!!!,0,1993,ja,2016-03-09 09:44:12
opel,Opel Omega 2.5 V6 Executive,800,1999,,2016-03-22 07:15:32
opel,Opel Vectra b Caravan,0,1999,ja,2016-03-22 11:16:24
opel,Opel Vectra B zu Verkauf 1399,1199,2001,,2016-04-05 12:46:00
opel,Opel Corsa 1.0 12V,1400,2002,,2016-03-23 02:51:16
opel,Opel Meriva 1.7 CDTI Automatik COSMO,11500,2011,,2016-04-07 02:17:07
opel,Opel vectra 1.6 Klima Automatikgetrieb,1000,1999,,2016-03-24 13:48:07
opel,Opel Meriva 1.6 16V,5900,2008,,2016-04-06 07:15:33
opel,privat anzeige,11500,2012,,2016-04-03 20:45:09
opel,OPEL Astra H CC 1.6 4/5 Tuerer  105 PS  Benziner  silber ,6800,2007,,2016-04-02 14:47:33
